CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
6005,Female,42,69,19
6006,Male,60,119,72
6007,Male,59,43,45
6008,Male,37,65,97
6009,Female,41,78,59
6010,Female,52,125,66
6011,Male,55,67,46
6012,Male,29,126,100
6013,Male,49,93,7
6014,Female,22,62,56
6015,Male,23,101,31
6016,Male,31,44,87
6017,Male,32,90,47
6018,Female,41,83,81
6019,Male,52,111,31
6020,Female,51,41,16
6021,Male,24,50,58
6022,Male,59,117,91
6023,Female,54,125,42
6024,Female,58,100,88
6025,Male,35,128,47
6026,Male,51,127,31
6027,Male,33,72,8
6028,Female,48,81,71
6029,Female,54,87,9
6030,Female,27,75,1
6031,Male,57,52,2
6032,Female,36,56,50
6033,Male,31,111,7
6034,Female,37,105,69
6035,Male,43,95,27
6036,Female,28,60,78
6037,Female,53,113,31
6038,Male,57,106,72
6039,Male,56,49,85
6040,Female,24,49,70
6041,Female,45,52,13
6042,Female,38,122,21
6043,Male,38,83,3
6044,Female,23,56,12
6045,Male,44,113,47
6046,Male,35,102,54
6047,Female,24,117,74
6048,Male,50,92,6
6049,Male,48,84,41
6050,Female,54,98,29
6051,Male,59,113,14
6052,Female,56,109,22
6053,Female,49,84,67
6054,Male,50,46,46
6055,Male,48,49,82
6056,Female,55,100,84
6057,Male,40,108,95
6058,Male,58,100,36
6059,Female,51,93,63
6060,Female,53,80,77
6061,Male,58,130,58
6062,Male,56,114,44
6063,Male,56,68,75
6064,Male,49,100,78
6065,Male,35,97,25
6066,Male,38,42,11
6067,Male,32,117,39
6068,Female,59,50,35
6069,Female,32,86,60
6070,Female,47,96,84
6071,Male,35,90,57
6072,Female,47,97,31
6073,Female,45,120,45
6074,Male,55,100,71
6075,Male,48,53,91
6076,Female,38,52,77
6077,Female,37,111,25
6078,Female,28,96,34
6079,Female,53,42,21
6080,Female,28,104,89
6081,Female,39,111,59
6082,Female,28,68,51
6083,Male,35,130,78
6084,Female,39,126,81
6085,Male,60,50,100
6086,Female,47,91,68
6087,Male,31,110,41
6088,Male,26,96,32
6089,Female,24,59,6
6090,Female,29,114,99
6091,Male,22,129,71
6092,Male,27,126,65
6093,Female,30,87,80
6094,Female,58,56,94
6095,Female,48,87,21
6096,Female,49,66,16
6097,Female,27,51,67
6098,Female,31,94,57
6099,Female,31,78,84
6100,Male,45,95,17
6101,Female,44,45,4
6102,Male,29,120,98
6103,Female,39,78,35
6104,Male,41,44,52
6105,Female,59,57,52
6106,Male,45,128,65
6107,Female,44,74,69
6108,Male,54,112,17
6109,Male,53,120,36
6110,Male,51,127,14
6111,Male,48,119,30
6112,Female,56,117,30
6113,Male,52,75,83
6114,Female,40,70,30
6115,Female,27,91,70
6116,Male,36,100,47
6117,Male,27,66,20
6118,Male,28,68,14
6119,Male,30,116,22
6120,Female,48,52,3
6121,Female,57,86,94
6122,Female,28,80,3
6123,Female,56,126,45
6124,Male,60,82,83
6125,Male,39,92,59
6126,Female,34,85,83
6127,Male,52,91,58
6128,Female,35,67,10
6129,Female,41,65,88
6130,Male,44,41,41
6131,Female,27,113,80
6132,Male,48,70,23
6133,Male,35,74,29
6134,Female,35,77,1
6135,Female,38,60,8
6136,Male,52,110,18
6137,Male,60,95,63
6138,Female,35,56,71
6139,Male,25,59,35
6140,Male,23,96,88
6141,Female,54,104,23
6142,Female,38,130,85
6143,Female,47,47,8
6144,Male,58,124,47
6145,Female,26,55,73
6146,Female,48,104,83
6147,Female,43,68,70
6148,Female,46,55,30
6149,Male,35,41,64
6150,Male,57,96,95
6151,Female,57,91,56
6152,Male,30,127,21
6153,Male,23,130,69
6154,Male,47,60,22
6155,Female,60,52,87
6156,Male,48,104,21
6157,Female,29,96,56
6158,Male,39,73,66
6159,Female,60,63,14
6160,Male,37,72,53
6161,Female,36,86,77
6162,Male,55,92,6
6163,Male,39,120,23
6164,Female,41,110,84
6165,Female,30,40,11
6166,Male,58,71,66
6167,Female,36,85,11
6168,Female,43,93,85
6169,Female,32,89,44
6170,Female,56,107,2
6171,Female,56,62,78
6172,Female,25,91,37
6173,Female,35,124,61
6174,Male,50,81,34
6175,Female,46,121,34
6176,Male,40,125,99
6177,Female,38,116,45
6178,Female,52,80,61
6179,Male,59,92,93
6180,Female,45,85,89
6181,Female,34,109,9
6182,Male,31,103,96
6183,Female,36,89,91
6184,Female,42,59,40
6185,Male,28,45,97
6186,Female,40,44,83
6187,Female,23,107,69
6188,Female,37,119,36
6189,Male,57,100,94
6190,Female,37,68,7
6191,Female,26,68,12
6192,Male,55,87,18
6193,Male,23,118,42
6194,Female,27,49,69
6195,Female,29,58,25
6196,Male,57,56,91
6197,Male,57,61,27
6198,Male,25,93,35
6199,Male,60,117,80
6200,Male,41,106,32
6201,Male,37,57,40
6202,Female,46,80,13
6203,Female,24,59,3
6204,Female,43,49,9
6205,Male,55,118,38
6206,Female,41,82,20
6207,Female,41,73,25
6208,Male,52,98,3
6209,Female,35,95,51
6210,Male,27,106,81
6211,Female,57,77,59
6212,Female,55,57,58
6213,Female,25,112,92
6214,Male,54,49,44
6215,Female,33,122,27
6216,Male,51,57,69
6217,Female,25,69,73
6218,Female,31,49,37
6219,Male,43,123,67
6220,Female,53,112,30
6221,Female,47,104,32
6222,Female,53,118,15
6223,Female,38,82,88
6224,Male,22,119,55
6225,Female,55,129,63
6226,Female,32,106,20
6227,Male,49,110,40
6228,Male,45,115,8
6229,Male,45,93,4
6230,Female,42,83,89
6231,Female,42,54,87
6232,Female,38,84,65
6233,Female,42,107,45
6234,Female,27,125,33
6235,Female,37,90,90
6236,Male,46,90,100
6237,Female,33,48,29
6238,Male,46,43,61
6239,Male,46,124,85
6240,Female,31,104,46
6241,Female,36,119,48
6242,Female,24,50,37
6243,Female,37,68,42
6244,Male,37,98,69
6245,Male,60,61,1
6246,Female,54,78,74
6247,Female,35,123,35
6248,Female,39,45,9
6249,Male,55,41,74
6250,Male,49,81,48
6251,Male,59,122,1
6252,Female,45,122,23
6253,Female,39,47,69
6254,Female,46,53,76
6255,Female,33,80,38
6256,Female,28,71,11
6257,Female,58,108,13
6258,Male,60,116,64
6259,Male,44,82,57
6260,Female,52,90,30
6261,Male,42,93,70
6262,Female,47,74,22
6263,Female,46,103,10
6264,Male,42,41,97
6265,Male,43,79,16
6266,Female,42,68,39
6267,Female,54,103,62
6268,Female,54,101,86
6269,Female,58,111,5
6270,Female,26,95,61
6271,Female,32,78,28
6272,Female,32,112,79
6273,Male,43,122,58
6274,Female,46,56,26
6275,Female,25,59,82
6276,Female,60,45,92
6277,Female,51,129,9
6278,Female,33,109,19
6279,Female,23,42,65
6280,Female,25,74,85
6281,Female,33,50,29
6282,Female,45,106,58
6283,Female,36,61,10
6284,Male,38,102,10
6285,Female,27,117,89
6286,Female,39,66,55
6287,Male,36,118,100
6288,Female,31,49,96
6289,Male,49,112,90
6290,Male,29,120,3
6291,Male,56,84,56
6292,Female,55,97,73
6293,Female,49,79,62
6294,Female,40,51,38
6295,Female,50,76,81
6296,Male,48,96,32
6297,Female,50,97,14
6298,Male,41,52,2
6299,Female,37,126,57
6300,Female,51,59,33
6301,Female,48,52,79
6302,Male,30,60,82
6303,Female,27,105,47
6304,Male,28,42,53
6305,Female,40,97,12
6306,Female,40,81,44
6307,Male,53,105,13
6308,Male,34,60,76
6309,Male,47,43,22
6310,Female,59,47,6
6311,Female,41,96,66
6312,Male,46,121,53
6313,Female,24,101,76
6314,Male,29,115,65
6315,Male,44,99,78
6316,Female,57,78,75
6317,Female,30,111,10
6318,Female,26,73,99
6319,Female,51,73,96
6320,Female,31,60,10
6321,Female,52,68,44
6322,Male,53,98,88
6323,Female,26,126,87
6324,Female,59,100,2
6325,Female,60,87,72
6326,Female,39,107,62
6327,Female,60,49,40
6328,Male,30,119,36
6329,Female,44,129,55
6330,Male,59,44,26
6331,Male,44,89,90
6332,Male,31,103,86
6333,Male,55,50,83
6334,Male,35,45,1
6335,Male,22,119,92
6336,Male,25,91,3
6337,Male,32,124,66
6338,Male,25,68,61
6339,Male,23,89,92
6340,Male,49,49,43
6341,Female,35,129,68
6342,Female,47,121,22
6343,Male,28,77,83
6344,Male,38,63,68
6345,Female,29,107,24
6346,Female,39,125,62
6347,Female,46,55,33
6348,Female,47,80,44
6349,Male,57,74,100
6350,Male,31,69,97
6351,Male,37,75,53
6352,Female,58,66,63
6353,Female,34,49,32
6354,Male,58,44,10
6355,Female,50,92,61
6356,Female,45,118,28
6357,Female,38,81,33
6358,Male,60,97,78
6359,Male,40,126,8
6360,Male,54,73,66
6361,Male,27,48,76
6362,Female,36,85,43
6363,Male,52,83,8
6364,Female,42,120,85
6365,Male,39,43,33
6366,Female,36,115,99
6367,Female,42,109,44
6368,Female,51,49,40
6369,Male,47,88,28
6370,Female,47,45,52
6371,Female,37,77,45
6372,Male,38,75,61
6373,Male,27,97,96
6374,Female,59,121,2
6375,Female,23,123,38
6376,Male,47,86,72
6377,Male,34,118,52
6378,Female,33,86,38
6379,Male,40,73,8
6380,Male,53,107,3
6381,Male,28,110,72
6382,Male,28,60,88
6383,Male,37,63,9
6384,Female,56,125,11
6385,Male,27,64,26
6386,Female,32,127,57
6387,Male,38,49,22
6388,Female,34,82,26
6389,Female,60,75,71
6390,Male,46,82,52
6391,Male,45,123,11
6392,Male,40,57,1
6393,Male,43,50,23
6394,Male,56,94,16
6395,Male,34,88,84
6396,Male,47,121,95
6397,Male,54,54,59
6398,Male,42,42,7
6399,Female,28,105,98
6400,Female,33,120,43
6401,Male,36,75,80
6402,Male,34,123,38
6403,Female,23,74,29
6404,Female,36,93,64
6405,Female,28,40,2
6406,Male,35,122,42
6407,Female,24,113,3
6408,Male,52,60,37
6409,Female,33,130,58
6410,Female,58,68,44
6411,Male,28,108,62
6412,Female,50,98,35
6413,Female,26,63,76
6414,Female,56,46,87
6415,Male,28,101,92
6416,Male,44,53,37
6417,Male,50,126,15
6418,Male,31,75,61
6419,Female,40,46,49
6420,Male,44,101,48
6421,Female,55,74,56
6422,Male,35,95,94
6423,Female,31,43,38
6424,Female,22,126,58
6425,Male,30,93,10
6426,Male,28,96,16
6427,Female,44,102,11
6428,Male,50,57,19
6429,Male,43,84,37
6430,Male,48,51,39
6431,Female,45,47,56
6432,Male,36,74,6
6433,Male,30,68,68
6434,Female,42,109,95
6435,Male,37,130,52
6436,Male,58,56,21
6437,Female,60,122,91
6438,Male,24,60,38
6439,Female,39,71,60
6440,Female,39,101,75
6441,Female,31,124,98
6442,Male,46,62,21
6443,Male,48,120,69
6444,Female,49,61,88
6445,Male,57,78,15
6446,Female,29,91,70
6447,Female,54,51,99
6448,Male,59,52,76
6449,Female,36,100,60
6450,Male,25,102,87
6451,Female,58,66,89
6452,Male,54,46,28
6453,Male,28,109,7
6454,Female,25,109,92
6455,Male,34,111,20
6456,Male,46,58,12
6457,Male,38,59,100
6458,Female,36,126,38
6459,Female,44,62,92
6460,Male,49,57,62
6461,Male,22,100,62
6462,Female,43,127,38
6463,Female,39,82,65
6464,Female,28,109,33
6465,Female,22,86,96
6466,Male,54,120,16
6467,Female,48,70,4
6468,Male,45,99,78
6469,Male,27,110,69
6470,Male,27,115,20
6471,Male,33,71,49
6472,Female,55,112,23
6473,Female,25,124,55
6474,Male,26,111,39
6475,Male,43,116,91
6476,Male,31,108,70
6477,Male,26,57,7
6478,Female,51,53,18
6479,Female,52,100,34
6480,Male,54,66,9
6481,Female,24,66,92
6482,Female,50,52,60
6483,Male,56,64,1
6484,Female,60,74,13
6485,Female,56,53,1
6486,Male,32,129,34
6487,Male,44,91,6
6488,Female,36,47,72
6489,Male,25,69,97
6490,Female,23,45,13
6491,Male,24,121,4
6492,Female,42,110,67
6493,Male,26,105,89
6494,Male,30,125,34
6495,Female,29,103,29
6496,Male,55,124,27
6497,Female,41,49,89
6498,Female,46,47,39
6499,Female,32,86,65
6500,Male,25,44,84
6501,Male,23,49,99
6502,Male,51,42,68
6503,Female,56,55,80
6504,Male,28,61,92
6505,Female,52,90,52
6506,Male,38,55,19
6507,Male,28,116,17
6508,Female,55,104,78
6509,Male,41,55,34
6510,Female,38,47,52
6511,Female,29,46,16
6512,Female,53,102,87
6513,Male,32,106,9
6514,Female,44,110,50
6515,Male,27,106,67
6516,Male,41,104,13
6517,Male,57,69,28
6518,Male,54,83,63
6519,Female,38,87,15
6520,Female,56,71,27
6521,Female,58,77,37
6522,Female,40,90,24
6523,Male,53,60,26
6524,Male,48,104,79
6525,Female,39,70,82
6526,Female,28,55,54
6527,Male,56,100,52
6528,Male,38,115,77
6529,Male,50,72,14
6530,Male,29,96,28
6531,Female,36,65,51
6532,Male,41,126,21
6533,Male,47,50,100
6534,Female,43,115,5
6535,Male,54,53,99
6536,Female,59,54,18
6537,Male,46,103,97
6538,Male,45,71,1
6539,Female,50,125,35
6540,Female,31,128,1
6541,Male,43,45,41
6542,Female,54,95,47
6543,Female,49,59,11
6544,Male,43,52,31
6545,Male,42,59,96
6546,Male,28,82,84
6547,Female,35,86,36
6548,Female,25,77,65
6549,Female,25,69,38
6550,Female,27,43,3
6551,Male,44,78,96
6552,Female,51,40,18
6553,Male,52,101,44
6554,Female,29,87,62
6555,Female,41,128,19
6556,Male,57,57,15
6557,Female,52,113,25
6558,Female,39,88,42
6559,Male,46,43,84
6560,Female,46,81,57
6561,Male,44,118,39
6562,Male,28,116,93
6563,Male,32,103,32
6564,Female,25,46,81
6565,Male,58,116,98
6566,Male,55,76,28
6567,Female,44,108,76
6568,Male,40,43,44
6569,Male,53,45,89
6570,Male,44,100,42
6571,Female,25,118,20
6572,Male,59,84,43
6573,Male,31,108,89
6574,Female,53,111,97
6575,Male,53,100,33
6576,Female,52,43,58
6577,Female,23,79,8
6578,Female,33,109,93
6579,Male,56,91,35
6580,Female,58,79,74
6581,Male,30,105,70
6582,Male,28,49,68
6583,Male,24,116,68
6584,Female,27,56,97
6585,Male,27,70,39
6586,Male,59,109,60
6587,Female,57,41,18
6588,Male,32,97,60
6589,Male,31,109,43
6590,Female,28,117,17
6591,Male,29,111,75
6592,Male,39,76,91
6593,Female,33,76,67
6594,Female,50,65,5
6595,Male,45,51,51
6596,Female,46,48,2
6597,Male,50,41,88
6598,Male,55,72,20
6599,Male,39,120,29
6600,Female,24,56,69
6601,Female,36,124,63
6602,Female,26,116,59
6603,Female,35,62,12
6604,Female,35,119,46
6605,Female,42,130,98
6606,Female,32,58,37
6607,Female,24,121,54
6608,Female,49,64,1
6609,Female,33,121,96
6610,Female,35,61,50
6611,Female,26,125,86
6612,Female,51,75,67
6613,Male,57,86,80
6614,Male,28,111,55
6615,Female,41,82,49
6616,Female,59,80,37
6617,Female,31,111,47
6618,Male,53,114,11
6619,Female,28,114,93
6620,Female,29,118,6
6621,Female,56,117,97
6622,Male,55,48,72
6623,Female,41,92,79
6624,Male,46,72,76
6625,Female,31,106,59
6626,Female,25,112,17
6627,Female,35,88,34
6628,Male,44,115,55
6629,Male,29,72,54
6630,Male,23,64,65
6631,Male,38,96,31
6632,Female,50,93,60
6633,Female,41,43,62
6634,Female,35,114,74
6635,Male,35,59,38
6636,Female,24,116,65
6637,Female,58,84,61
6638,Female,30,40,65
6639,Female,24,85,86
6640,Female,56,56,98
6641,Female,60,50,42
6642,Female,28,104,66
6643,Female,54,77,65
6644,Male,57,42,29
6645,Female,41,128,1
6646,Male,35,127,61
6647,Male,36,46,35
6648,Female,27,95,73
6649,Male,54,121,45
6650,Male,55,92,37
6651,Male,28,64,83
6652,Female,43,52,23
6653,Female,24,60,78
6654,Female,59,57,61
6655,Male,54,107,93
6656,Male,24,54,90
6657,Male,55,96,44
6658,Male,40,65,29
6659,Male,56,98,100
6660,Male,42,75,15
6661,Female,40,109,86
6662,Female,30,111,37
6663,Male,38,98,18
6664,Male,25,116,52
6665,Female,38,116,45
6666,Female,59,104,63
6667,Male,51,89,68
6668,Male,39,85,99
6669,Male,36,64,3
6670,Male,56,40,72
6671,Male,28,105,84
6672,Female,31,105,66
6673,Male,28,77,61
6674,Male,33,64,60
6675,Male,47,49,28
6676,Male,48,98,73
6677,Female,46,49,68
6678,Female,38,87,17
6679,Male,31,119,18
6680,Female,46,71,28
6681,Female,46,45,47
6682,Female,55,93,4
6683,Female,53,75,56
6684,Male,45,119,55
6685,Female,56,128,40
6686,Female,50,47,77
6687,Female,29,58,2
6688,Male,27,83,34
6689,Male,50,85,36
6690,Female,33,65,37
6691,Male,29,130,56
6692,Female,26,58,25
6693,Female,23,61,1
6694,Female,31,64,41
6695,Male,48,81,58
6696,Male,35,41,46
6697,Female,47,96,53
6698,Female,57,95,98
6699,Male,26,102,1
6700,Female,29,129,98
6701,Female,37,98,74
6702,Female,31,73,67
6703,Female,55,105,33
6704,Female,35,70,15
6705,Female,22,44,75
6706,Male,54,96,54
6707,Female,25,106,47
6708,Male,58,70,89
6709,Male,48,97,15
6710,Male,59,82,35
6711,Male,24,67,37
6712,Female,34,54,80
6713,Female,59,77,12
6714,Female,32,69,91
6715,Female,26,56,81
6716,Female,40,53,38
6717,Female,37,113,1
6718,Female,38,85,92
6719,Male,55,46,75
6720,Male,54,128,100
6721,Female,30,123,64
6722,Male,28,108,97
6723,Female,60,121,99
6724,Female,55,66,73
6725,Female,29,42,72
6726,Female,31,51,51
6727,Female,59,105,49
6728,Female,60,89,9
6729,Female,40,67,69
6730,Female,25,122,33
6731,Female,51,124,13
6732,Female,25,120,39
6733,Male,24,129,8
6734,Male,44,93,20
6735,Male,50,84,69
6736,Male,46,59,71
6737,Female,57,66,58
6738,Male,45,71,52
6739,Male,59,79,28
6740,Female,51,79,79
6741,Male,50,109,9
6742,Male,49,70,91
6743,Male,30,113,25
6744,Male,54,43,75
6745,Female,34,103,50
6746,Male,39,67,97
6747,Male,60,91,31
6748,Male,42,56,44
6749,Female,22,51,57
6750,Male,28,90,12
6751,Female,23,73,100
6752,Female,31,54,26
6753,Male,53,70,27
6754,Male,55,44,39
6755,Female,49,69,95
6756,Female,54,67,42
6757,Female,57,73,1
6758,Female,58,47,19
6759,Male,59,96,60
6760,Male,46,42,40
6761,Male,33,97,75
6762,Female,38,107,11
6763,Male,60,93,19
6764,Female,29,63,41
6765,Female,53,120,74
6766,Male,53,67,77
6767,Female,43,60,34
6768,Male,37,57,79
6769,Male,58,126,34
6770,Male,24,91,21
6771,Male,32,124,66
6772,Male,47,116,82
6773,Female,25,81,3
6774,Male,46,60,32
6775,Female,40,58,40
6776,Male,36,47,90
6777,Female,41,86,22
6778,Female,54,110,55
6779,Female,47,84,7
6780,Female,50,103,95
6781,Male,46,94,59
6782,Female,22,88,47
6783,Female,31,128,96
6784,Male,46,53,3
6785,Female,51,129,64
6786,Male,40,91,67
6787,Female,46,108,95
6788,Female,57,45,16
6789,Male,54,57,44
6790,Male,47,112,5
6791,Male,38,72,41
6792,Male,34,113,49
6793,Male,39,49,14
6794,Female,58,85,51
6795,Female,56,128,8
6796,Female,27,91,81
6797,Male,53,113,8
6798,Male,46,48,24
6799,Male,30,127,93
6800,Male,38,113,72
6801,Male,42,75,73
6802,Male,37,81,12
6803,Male,34,64,31
6804,Female,54,93,57
6805,Male,31,61,6
6806,Male,43,77,85
6807,Male,24,42,68
6808,Female,33,61,67
6809,Male,32,87,72
6810,Male,27,58,57
6811,Male,31,99,18
6812,Male,37,58,47
6813,Male,55,61,85
6814,Female,28,66,4
6815,Male,46,108,65
6816,Male,23,74,73
6817,Female,45,81,10
6818,Female,27,78,35
6819,Male,44,52,41
6820,Male,41,51,16
6821,Female,30,111,14
6822,Female,28,119,38
6823,Male,40,84,12
6824,Male,39,80,69
6825,Male,39,88,56
6826,Female,49,88,64
6827,Male,24,122,88
6828,Male,46,48,94
6829,Male,55,72,49
6830,Female,23,46,86
6831,Male,55,121,52
6832,Male,25,84,26
6833,Female,39,40,86
6834,Male,35,60,40
6835,Female,60,93,1
6836,Male,48,128,99
6837,Male,39,122,31
6838,Female,25,99,5
6839,Female,52,104,63
6840,Male,31,129,97
6841,Male,36,117,63
6842,Male,34,101,100
6843,Female,54,87,16
6844,Male,40,43,24
6845,Female,24,112,53
6846,Female,52,50,100
6847,Female,24,129,46
6848,Male,57,96,87
6849,Male,38,88,45
6850,Male,49,107,2
6851,Female,51,60,55
6852,Male,55,84,13
6853,Female,40,48,56
6854,Male,27,120,40
6855,Male,23,73,66
6856,Female,27,52,32
6857,Female,51,111,19
6858,Male,42,50,75
6859,Female,35,42,36
6860,Male,36,102,100
6861,Male,34,99,20
6862,Female,23,79,9
6863,Female,59,122,53
6864,Male,47,71,31
6865,Male,41,95,100
6866,Female,46,93,4
6867,Male,48,48,48
6868,Male,34,87,28
6869,Male,45,121,44
6870,Female,52,48,80
6871,Male,53,124,2
6872,Male,34,60,69
6873,Female,56,127,71
6874,Female,36,123,68
6875,Female,51,81,77
6876,Male,30,94,24
6877,Female,24,91,98
6878,Male,57,94,80
6879,Female,56,109,55
6880,Female,51,41,94
6881,Male,24,124,84
6882,Male,39,102,59
6883,Male,22,44,87
6884,Male,50,73,51
6885,Female,40,115,55
6886,Female,53,98,82
6887,Female,51,66,7
6888,Male,31,100,60
6889,Female,22,62,60
6890,Female,24,43,1
6891,Female,48,93,96
6892,Female,48,67,12
6893,Female,50,80,85
6894,Male,30,89,82
6895,Female,50,83,99
6896,Male,46,42,77
6897,Male,43,111,32
6898,Male,37,91,69
6899,Male,38,43,36
6900,Male,58,128,30
6901,Male,46,50,78
6902,Male,52,101,53
6903,Female,35,105,37
6904,Female,46,82,1
6905,Male,41,82,80
6906,Female,40,70,61
6907,Male,52,105,45
6908,Female,46,75,19
6909,Male,28,40,70
6910,Female,37,48,53
6911,Male,46,109,72
6912,Female,35,122,83
6913,Male,44,129,73
6914,Male,30,116,73
6915,Female,29,72,56
6916,Male,57,83,29
6917,Female,23,124,99
6918,Female,46,76,4
6919,Female,24,95,38
6920,Female,42,68,19
6921,Female,37,116,61
6922,Female,44,114,61
6923,Female,44,128,33
6924,Female,36,106,49
6925,Male,25,122,36
6926,Female,46,64,27
6927,Female,31,120,57
6928,Male,41,44,95
6929,Female,27,103,12
6930,Female,38,123,72
6931,Female,44,102,92
6932,Male,40,50,35
6933,Male,45,95,8
6934,Female,33,54,36
6935,Male,32,63,4
6936,Male,33,96,49
6937,Female,33,59,9
6938,Male,27,90,90
6939,Female,40,107,13
6940,Female,52,95,84
6941,Female,38,75,32
6942,Female,42,107,21
6943,Male,56,86,18
6944,Male,50,125,60
6945,Male,55,129,27
6946,Male,53,105,77
6947,Female,34,42,3
6948,Male,45,123,84
6949,Male,47,120,89
6950,Female,33,55,75
6951,Female,54,95,6
6952,Female,53,87,11
6953,Female,43,93,9
6954,Female,60,53,34
6955,Female,57,100,74
6956,Female,52,65,16
6957,Male,22,103,86
